seqnames,start,end 
chr14,64950170,64952495
chr14,64986327,64987885
chr14,65019592,65020284
chr14,65032125,65032752
chr14,65034692,65035816
chr14,65069922,65075506
chr14,65078498,65079785
chr14,65080143,65082098
chr14,65082510,65085853
chr14,65091264,65091880
chr14,65093443,65099512
chr14,65100897,65102599
chr14,65102854,65103423
chr14,65156392,65157304
chr14,65228384,65231665
chr14,65282345,65283003
chr14,65411118,65414000
chr14,66045303,66046549
chr14,66281265,66282123
chr14,66425085,66426229
chr14,66503073,66503627
chr14,66507015,66509839
chr14,66650689,66651940
chr14,67240267,67242329
chr14,67357135,67358404
chr14,67358508,67361033
chr14,67441381,67441880
chr14,67446074,67447599
chr14,67457700,67458454
chr14,67483242,67484651
chr14,67484995,67485996
chr14,67487129,67487697
chr14,67488023,67489428
chr14,67532632,67533780
chr14,67599510,67600803
chr14,67673786,67675542
chr14,67695009,67695794
chr14,67816259,67817364
chr14,67884156,67884907
chr14,67940235,67942719
chr14,67977510,67978313
chr14,68032808,68033196
chr14,68045361,68045764
chr14,68046007,68046598
chr14,68139862,68140343
chr14,68142979,68145582
chr14,68198827,68200474
chr14,68210254,68211713
chr14,68231300,68233957
chr14,68237065,68237446
chr14,68243319,68249478
chr14,68250186,68252095
chr14,68268802,68269858
chr14,68269937,68271325
chr14,68271574,68272408
chr14,68283420,68284427
chr14,68284695,68285278
chr14,68295602,68296119
chr14,68307455,68308556
chr14,68359384,68360702
chr14,68363203,68365223
chr14,68366703,68367716
chr14,68368474,68369564
chr14,68376351,68379914
chr14,68383322,68384977
chr14,68390641,68391255
chr14,68391429,68394644
chr14,68397847,68398659
chr14,68403265,68403859
chr14,68450726,68452297
chr14,68458901,68460129
chr14,68476693,68477268
chr14,68505790,68506630
chr14,68510410,68511333
chr14,68519464,68520313
chr14,68521620,68523696
chr14,68526545,68527634
chr14,68539161,68539558
chr14,68543197,68543768
chr14,68543852,68544218
chr14,68544481,68545230
chr14,68546520,68549323
chr14,68550892,68551801
chr14,68552454,68554086
chr14,68562499,68565107
chr14,68565184,68565980
chr14,68577601,68578435
chr14,68587034,68588024
chr14,68588898,68590685
chr14,68597574,68600077
chr14,68606909,68608231
chr14,68611039,68613442
chr14,68619499,68622192
chr14,68625893,68627155
chr14,68627293,68627706
chr14,68628261,68629024
chr14,68631240,68634683
chr14,68636638,68640036
chr14,68652230,68652640
chr14,68658559,68660116
chr14,68665854,68666925
chr14,68668951,68671114
chr14,68671762,68672823
chr14,68680301,68682945
chr14,68683052,68684867
chr14,68707785,68708582
chr14,68721801,68722858
chr14,68723484,68724099
chr14,68727436,68727852
chr14,68728022,68729468
chr14,68729688,68731752
chr14,68735669,68737299
chr14,68762089,68764289
chr14,68770900,68772873
chr14,68780320,68781802
chr14,68785400,68788074
chr14,68788232,68797319
chr14,68806259,68808083
chr14,68813433,68817506
chr14,68924035,68925286
chr14,68935341,68941163
chr14,68941498,68942693
chr14,68946902,68950266
chr14,68950610,68953672
chr14,68958644,68959427
chr14,68968756,68969424
chr14,68969520,68970476
chr14,68975469,68980203
chr14,69042743,69044333
chr14,69045411,69047400
chr14,69048652,69052357
chr14,69079227,69079520
chr14,69129537,69129954
chr14,69150637,69154302
chr14,69191256,69192166
chr14,69225524,69226899
chr14,69240051,69241317
chr14,69259434,69262834
chr14,69263211,69264617
chr14,69264971,69265414
chr14,69266784,69267456
chr14,69268384,69268780
chr14,69270087,69270810
chr14,69270889,69271844
chr14,69272191,69272561
chr14,69272982,69274490
chr14,69274572,69275433
chr14,69284042,69284851
chr14,69287126,69288923
chr14,69289319,69290156
chr14,69290331,69290858
chr14,69291547,69291973
chr14,69315434,69318202
chr14,69397293,69399042
chr14,69500979,69501913
chr14,69610249,69613500
chr14,69614784,69617169
chr14,69617681,69618513
chr14,69625156,69626065
chr14,69632505,69633796
chr14,69634169,69634744
chr14,69634906,69638370
chr14,69647787,69650184
chr14,69650288,69654224
chr14,69658206,69659093
chr14,69664072,69666813
chr14,69670307,69671035
chr14,69672020,69672510
chr14,69672692,69676029
chr14,69692071,69697480
chr14,69710692,69714189
chr14,69715751,69716227
chr14,69719019,69720316
chr14,69726606,69727600
chr14,69766145,69768319
chr14,70358905,70360409
chr14,70416490,70417352
chr14,70600233,70600689
chr14,70600888,70601503
chr14,70713521,70714028
chr14,70809117,70809589
chr14,70832354,70833272
chr14,70842393,70843265
chr14,70904688,70906316
chr14,70906436,70909188
chr14,70934393,70934912
chr14,71317436,71317855
chr14,71319880,71322040
chr14,71539612,71540398
chr14,71739394,71740455
chr14,71779440,71780091
chr14,71780334,71781536
chr14,71781862,71782546
chr14,71932418,71933217
chr14,71970168,71971324
chr14,71973246,71973726
chr14,71973808,71975398
chr14,71985144,71987160
chr14,71987279,71990080
chr14,72000626,72001443
chr14,72185906,72186498
chr14,72186647,72187077
chr14,72310750,72311422
chr14,72564769,72566109
chr14,72612837,72614731
chr14,72614815,72619934
chr14,72701218,72701986
chr14,72713958,72717212
chr14,72717661,72718625
chr14,72724259,72724813
chr14,72742650,72743051
chr14,72787671,72788502
chr14,72789637,72793626
chr14,72793882,72794595
chr14,72798606,72799018
chr14,72800805,72803363
chr14,72804299,72804808
chr14,72808102,72809740
chr14,72809956,72814720
chr14,72822435,72824516
chr14,72827643,72831564
chr14,72864732,72865398
chr14,72868822,72871679
chr14,72888166,72889145
chr14,72889276,72890147
chr14,72890454,72891058
chr14,72892172,72895493
chr14,72907675,72908259
chr14,72925694,72926291
chr14,72926385,72927145
chr14,73026065,73027918
chr14,73057541,73059919
chr14,73136166,73137285
chr14,73179642,73180383
chr14,73228170,73229219
chr14,73269507,73270347
chr14,73343872,73344394
chr14,73424423,73425345
chr14,73426136,73427959
chr14,73428217,73428907
chr14,73457217,73458681
chr14,73458818,73459507
chr14,73460040,73460496
chr14,73460576,73463887
chr14,73490582,73492076
chr14,73525713,73527165
chr14,73536291,73537962
chr14,73567966,73570654
chr14,73612162,73613315
chr14,73633345,73634749
chr14,73643949,73645300
chr14,73712780,73714499
chr14,73717571,73719755
chr14,73723013,73726835
chr14,73728277,73728859
chr14,73729002,73729513
chr14,73739557,73745026
chr14,73745121,73748021
chr14,73748955,73749333
chr14,73749581,73761209
chr14,73761422,73763089
chr14,73764114,73766054
chr14,73770818,73772715
chr14,73773280,73775859
chr14,73782408,73791320
chr14,73818164,73819303
chr14,73833412,73834147
chr14,73851152,73853420
chr14,73853734,73854078
chr14,73885799,73887651
chr14,73949311,73951071
chr14,74017923,74020014
chr14,74083911,74085638
chr14,74298549,74300484
chr14,74301840,74303802
chr14,74492496,74493445
chr14,74493589,74494582
chr14,74551903,74553483
chr14,74571269,74571877
chr14,74582502,74583894
chr14,74591204,74596031
chr14,74598280,74598740
chr14,74598893,74600251
chr14,74610935,74612724
chr14,74618336,74621514
chr14,74661294,74662191
chr14,74662624,74663497
chr14,74663600,74664731
chr14,74691155,74692273
chr14,74712529,74713645
chr14,74762692,74763158
chr14,74763258,74764335
chr14,74792429,74793058
chr14,74837979,74839089
chr14,74881109,74882651
chr14,74896644,74897256
chr14,74914209,74914749
chr14,74914910,74915558
chr14,74915665,74918952
chr14,74922801,74923282
chr14,74932059,74933738
chr14,74933843,74935779
chr14,74938951,74942979
chr14,74945904,74947447
chr14,74951156,74951508
chr14,74954022,74955970
chr14,74972815,74975151
chr14,74979296,74980453
chr14,74980542,74981284
chr14,74984370,74985713
chr14,75002051,75003467
chr14,75010919,75012911
chr14,75013399,75014325
chr14,75022408,75023160
chr14,75050595,75051719
chr14,75063694,75064853
chr14,75067903,75070571
chr14,75125923,75128335
chr14,75144773,75145203
chr14,75146882,75148760
chr14,75175764,75177474
chr14,75236616,75239605
chr14,75257871,75260590
chr14,75276071,75279914
chr14,75293507,75296745
chr14,75310191,75311227
chr14,75311355,75311782
chr14,75333591,75335250
chr14,75338895,75342696
chr14,75399919,75402186
chr14,75410093,75410594
chr14,75410752,75411758
chr14,75419047,75419591
chr14,75421654,75422308
chr14,75422419,75423840
chr14,75424633,75428108
chr14,75428256,75430195
chr14,75430446,75431139
chr14,75440704,75441150
chr14,75441462,75442621
chr14,75449021,75450535
chr14,75452103,75454283
chr14,75454376,75455189
chr14,75456960,75457770
chr14,75458672,75460222
chr14,75577910,75579090
chr14,75648006,75649325
chr14,75660027,75661951
chr14,75711476,75712749
chr14,75715781,75716227
chr14,75720485,75721453
chr14,75723088,75726234
chr14,75805935,75806813
chr14,75825123,75826143
chr14,75867777,75868961
chr14,75876470,75877288
chr14,75905804,75906519
chr14,75906930,75907375
chr14,75980233,75983481
chr14,75984955,75986396
chr14,75988755,75990029
chr14,75991552,75992623
chr14,75993101,75994122
chr14,75994882,75996526
chr14,76012398,76013648
chr14,76151514,76152859
chr14,76162817,76164440
chr14,76309791,76311734
chr14,76472782,76474267
chr14,76714863,76717082
chr14,76719388,76721311
chr14,76721449,76722503
chr14,76722616,76722985
chr14,76726243,76729375
chr14,76760958,76763531
chr14,76763856,76764177
chr14,76767327,76768345
chr14,76768547,76769249
chr14,76771858,76774356
chr14,76780783,76782473
chr14,76782894,76784096
chr14,76784224,76784786
chr14,76785379,76785947
chr14,76788550,76789294
chr14,76810686,76813615
chr14,76827654,76831388
chr14,76832779,76833408
chr14,76843625,76845308
chr14,76863315,76864228
chr14,76864483,76865302
chr14,76884127,76886123
chr14,76916780,76920692
chr14,76936667,76937114
chr14,76937202,76938959
chr14,76946842,76949087
chr14,76950280,76951629
chr14,76952833,76957966
chr14,76958291,76960262
chr14,76961375,76962689
chr14,77000662,77000978
chr14,77007653,77008913
chr14,77013771,77014935
chr14,77021882,77024902
chr14,77025190,77030468
chr14,77030726,77035097
chr14,77036750,77037264
chr14,77037711,77038683
chr14,77038827,77046837
chr14,77050486,77053392
chr14,77055261,77055707
chr14,77068101,77069150
chr14,77069622,77071257
chr14,77074989,77078326
chr14,77085194,77085954
chr14,77096429,77098134
chr14,77098223,77103268
chr14,77103364,77103847
chr14,77103986,77107471
chr14,77110735,77111836
chr14,77113945,77114784
chr14,77120490,77122147
chr14,77157981,77158310
chr14,77320197,77322377
chr14,77376559,77377483
chr14,77456994,77458925
chr14,77554620,77555284
chr14,77615953,77617469
chr14,77641077,77642718
chr14,77663492,77664063
chr14,77690921,77691711
chr14,77707424,77708666
chr14,77738879,77739288
chr14,77760286,77762070
chr14,77799753,77801027
chr14,77802043,77802459
chr14,77881897,77883287
chr14,77988734,77989614
chr14,80215177,80216444
chr14,80216688,80217686
chr14,80260202,80261365
chr14,80277941,80279129
chr14,80477368,80477867
chr14,80491411,80491858
chr14,80605871,80606534
chr14,80941964,80942544
chr14,80991575,80992339
chr14,80992425,80992706
chr14,80992888,80993449
chr14,81017984,81018844
chr14,81169232,81171268
chr14,81205106,81206158
chr14,81218862,81222232
chr14,81275016,81276895
chr14,81342533,81343353
chr14,81363126,81364201
chr14,81422951,81423361
chr14,81423602,81424421
chr14,81427030,81427637
chr14,81435754,81436809
chr14,81449267,81450740
chr14,81464689,81465039
chr14,81517077,81518254
chr14,81518335,81518943
chr14,81519106,81520224
chr14,81533381,81533919
chr14,81535297,81537323
chr14,83379908,83380792
chr14,84961923,84962235
chr14,85530092,85531191
chr14,85934354,85935256
chr14,87991038,87994009
chr14,88129470,88130668
chr14,88384928,88386202
chr14,88475516,88475769
chr14,88481399,88482689
chr14,88492496,88494518
chr14,88516323,88517333
chr14,88535017,88536516
chr14,88551042,88552783
chr14,88553681,88556007
chr14,88556250,88557034
chr14,88562769,88563988
chr14,88792684,88793327
chr14,88824238,88825151
chr14,89040481,89041718
chr14,89164818,89166149
chr14,89184624,89187676
chr14,89214149,89214936
chr14,89228413,89229940
chr14,89242929,89243551
chr14,89293858,89294542
chr14,89302694,89305470
chr14,89305664,89306119
chr14,89339175,89341115
chr14,89351121,89352372
chr14,89367307,89367947
chr14,89385844,89386989
chr14,89390719,89391076
chr14,89415134,89417022
chr14,89417265,89419423
chr14,89427534,89428578
chr14,89429271,89431522
chr14,89480824,89481278
chr14,89550915,89552882
chr14,89571769,89573108
chr14,89599928,89601206
chr14,89601492,89602217
chr14,89614381,89615404
chr14,89617141,89619868
chr14,89659371,89661017
chr14,89701756,89702337
chr14,89792413,89793111
chr14,89793432,89794240
chr14,89954166,89954815
chr14,89955058,89956777
chr14,90024900,90025539
chr14,90060632,90061105
chr14,90072350,90073505
chr14,90087052,90088569
chr14,90178811,90180549
chr14,90213313,90213815
chr14,90256140,90257487
chr14,90275049,90276097
chr14,90288185,90289045
chr14,90301144,90303028
chr14,90330869,90332852
chr14,90381040,90385383
chr14,90395988,90400592
chr14,90408385,90410503
chr14,90426072,90427880
chr14,90427982,90428786
chr14,90454007,90454481
chr14,90472490,90473202
chr14,90482872,90483732
chr14,90483955,90484373
chr14,90510525,90511052
chr14,90512225,90514443
chr14,90518217,90518704
chr14,90520468,90523229
chr14,90523774,90525044
chr14,90533284,90534937
chr14,90535438,90536946
chr14,90544857,90547686
chr14,90550912,90551886
chr14,90555705,90557038
chr14,90573570,90576163
chr14,90577218,90579276
chr14,90580392,90581056
chr14,90583007,90584607
chr14,90606877,90607867
chr14,90611454,90612216
chr14,90615249,90615550
chr14,90627221,90629210
chr14,90630217,90630645
chr14,90640962,90641776
chr14,90642054,90643070
chr14,90644378,90645071
chr14,90645322,90645692
chr14,90674608,90676107
chr14,90695646,90699417
chr14,90742592,90743991
chr14,90757783,90758342
chr14,90758516,90760878
chr14,90803086,90805235
chr14,90806861,90808710
chr14,90828340,90829402
chr14,90838141,90840683
chr14,90850300,90851070
chr14,90866646,90868016
chr14,91059732,91060778
chr14,91061110,91061847
chr14,91113312,91117794
chr14,91122915,91123934
chr14,91124206,91126789
chr14,91126998,91128021
chr14,91143176,91145430
chr14,91146726,91147432
chr14,91148683,91150200
chr14,91154653,91156165
chr14,91157432,91159272
chr14,91159712,91160767
chr14,91162913,91165709
chr14,91166194,91167342
chr14,91169477,91172801
chr14,91201635,91202482
chr14,91257518,91258262
chr14,91303239,91304361
chr14,91316966,91318471
chr14,91321048,91321512
chr14,91322011,91325579
chr14,91326193,91328113
chr14,91349014,91349440
chr14,91351908,91353112
chr14,91367262,91367694
chr14,91400243,91400705
chr14,91402192,91403381
chr14,91404977,91406296
chr14,91416335,91417808
chr14,91418431,91418890
chr14,91508477,91511439
chr14,91753364,91755618
chr14,91853088,91853597
chr14,91854618,91855052
chr14,91872923,91873299
chr14,91882769,91883041
chr14,91884468,91884958
chr14,91885049,91885928
chr14,91888754,91891313
chr14,91896828,91897891
chr14,91899406,91899993
chr14,91900680,91901413
chr14,91902532,91902986
chr14,91903201,91904185
chr14,91946265,91948120
chr14,92039219,92041488
